track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,year_released,album,album_id,artist_id,artist,genres_top,genres_all_id,track,duration,genres_all
17856,0.0021338453,0.5677427843,0.5686754324,0.877330194,0.0859796096,0.0344527296,138.577,0.8136315117,,Unreleased First Album (Fantastic Success V.1),4089,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Fantastic Success,91,"['Post-Punk', 'Punk', 'Rock']"
17857,0.0004855443,0.7481820827,0.3140532487,0.946790351,0.1000845731,0.416145904,150.652,0.3644106237,,Unreleased First Album (Fantastic Success V.1),4089,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Apples To Diamonds,139,"['Post-Punk', 'Punk', 'Rock']"
17858,0.0076889338,0.5295180229,0.7993231897,0.9535543326,0.3772636999,0.0413195441,151.658,0.4882689042,,Unreleased First Album (Fantastic Success V.1),4089,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Guns Don't Exist,328,"['Post-Punk', 'Punk', 'Rock']"
17859,0.088807317,0.328299806,0.8251291295,0.7507352529,0.1067869199,0.1852620667,167.191,0.2459908997,,Unreleased First Album (Fantastic Success V.1),4089,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",White Flight,229,"['Post-Punk', 'Punk', 'Rock']"
17860,0.0651774076,0.4631848125,0.6946818732,0.8885142408,0.132836177,0.0624019147,142.896,0.5188388,,Unreleased First Album (Fantastic Success V.1),4089,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Manape,374,"['Post-Punk', 'Punk', 'Rock']"
17861,0.010223773,0.3481072893,0.9246203441,0.8438809982,0.1630024303,0.1322110397,154.941,0.576642661,2003.0,"Self Titled 7""",4090,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Lighters Out,170,"['Post-Punk', 'Punk', 'Rock']"
17862,0.0246668727,0.2917228729,0.7349812285,0.8428408833,0.1074180817,0.0755941262,144.145,0.1314162491,2003.0,"Self Titled 7""",4090,1011,Measles Mumps Rubella,Rock,"[89, 25, 12]",Zusammen Mit Motown,205,"['Post-Punk', 'Punk', 'Rock']"
17880,0.0805339169,0.4989615974,0.8950643982,0.6939755393,0.1840050625,0.0772851015,82.561,0.3351113104,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",Dawn Patrol (Extra Track),202,"['Chiptune', 'Chip Music', 'Electronic']"
17881,0.0432216447,0.685542872,0.7590266021,0.6637304752,0.0814432188,0.0552167046,119.021,0.1016433653,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",Psychic Youth,242,"['Chiptune', 'Chip Music', 'Electronic']"
17882,0.0010791158,0.4123264139,0.9894728353,0.6933971536,0.2939433503,0.04069967,150.555,0.6101533866,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",Jet Alone,224,"['Chiptune', 'Chip Music', 'Electronic']"
17883,0.0542001827,0.6817112013,0.9920356584,0.8375605227,0.0351065693,0.0816366249,126.151,0.8918039885,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",Kickflip,285,"['Chiptune', 'Chip Music', 'Electronic']"
17884,0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696,0.029028074,140.274,0.1380440913,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",End to Joy,245,"['Chiptune', 'Chip Music', 'Electronic']"
17885,0.0346661263,0.4455558078,0.9771460749,0.8458428666,0.112083333,0.0427858691,176.566,0.5596198958,2007.0,Infiltrator,4095,4917,Covox,Electronic,"[240, 297, 15]",Switchblade Squadron,261,"['Chiptune', 'Chip Music', 'Electronic']"
17891,0.9166899384,0.3364914942,0.9280586475,0.9717745552,0.1441101818,0.0545534659,65.039,0.5304505542,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Shy Guy Beach,149,"['Punk', 'Psych-Rock', 'Rock']"
17892,0.9954802983,0.6694992014,0.7888125488,0.9545019691,0.1494402624,0.0379245168,107.489,0.9716935192,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Anna Baby,80,"['Punk', 'Psych-Rock', 'Rock']"
17893,0.9948325739,0.5653712161,0.4720619101,0.9668358868,0.1258340136,0.0305789754,130.644,0.6526907924,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",The Tower,137,"['Punk', 'Psych-Rock', 'Rock']"
17894,0.9926786645,0.5478132255,0.8000761685,0.9381290556,0.1615074688,0.0334957342,113.516,0.6580549239,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Toad,109,"['Punk', 'Psych-Rock', 'Rock']"
17895,0.9878532876,0.3559446358,0.4692292098,0.972813379,0.1218898995,0.034631533,110.028,0.4357696657,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Cop Cars,133,"['Punk', 'Psych-Rock', 'Rock']"
17896,0.9914067905,0.390066304,0.8465377916,0.9499611127,0.1965044676,0.034134938,156.775,0.8163317336,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Glam,94,"['Punk', 'Psych-Rock', 'Rock']"
17897,0.9893687809,0.8469006487,0.8289669253,0.8949330123,0.1191810297,0.0806295467,122.415,0.9609599441,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Galapagos,92,"['Punk', 'Psych-Rock', 'Rock']"
17898,0.9880301331,0.5475158916,0.5792877384,0.9665070937,0.1118275912,0.0360652604,114.845,0.7088382566,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Lips #2,110,"['Punk', 'Psych-Rock', 'Rock']"
17899,0.9321722338,0.5171306696,0.5251145397,0.9408064621,0.1138185688,0.0293942166,93.175,0.89308049,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Gross Gun Bullets,90,"['Punk', 'Psych-Rock', 'Rock']"
17900,0.9871788455,0.5299921943,0.9414647462,0.9692388616,0.1163280368,0.0481120301,189.871,0.6111277284,2009.0,Gilded Flowers,4100,4782,The Pink Noise,Rock,"[25, 58, 12]",Black Cadillac,199,"['Punk', 'Psych-Rock', 'Rock']"
17944,0.9381462183,0.1623598498,0.4302223015,0.8707715377,0.1154963407,0.0447982411,88.122,0.2804736203,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Song of the New Year (Viking Song),696,"['Psych-Rock', 'Rock']"
17945,0.3530587784,0.2374595231,0.7352446621,0.8878751335,0.4720711327,0.0336618643,139.481,0.3816308408,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Last of the Frontiersmen,363,"['Psych-Rock', 'Rock']"
17946,0.5241364253,0.3937020499,0.7363281676,0.6166224402,0.2525247806,0.0399165601,95.889,0.143589797,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Flaps,340,"['Psych-Rock', 'Rock']"
17947,0.6173696871,0.4873212439,0.918848418,0.8170503305,0.0899077672,0.0403369082,129.565,0.2688927782,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Faint Smell of Moss,205,"['Psych-Rock', 'Rock']"
17948,0.6591374253,0.2806879376,0.7268802409,0.9044249675,0.0578118907,0.0416507031,86.965,0.135394744,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Future Galaxies,231,"['Psych-Rock', 'Rock']"
17949,0.787732186,0.2558145119,0.7459868352,0.9393148374,0.1358289738,0.0620503342,132.115,0.1181939041,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",When the Shelter Come,251,"['Psych-Rock', 'Rock']"
17950,0.5306619557,0.2500983523,0.7667493185,0.8913223875,0.4180791868,0.0608968804,102.423,0.3291331716,2009.0,Live at WFMU on Liz Berg's Show 8/10/09,4109,4929,Dark Meat,Rock,"[58, 12]",Yonderin,206,"['Psych-Rock', 'Rock']"
17978,0.2495629718,0.1243493912,0.000278548,0.9635662395,0.0886639119,0.1020505836,99.984,0.0300717017,2009.0,Aum Shinrikyo Endless Montreal,4111,4927,Black Feelings,Rock,"[12, 45, 53, 25, 90]",Aum Shinrikyo Endless Montreal,1042,"['Rock', 'Loud-Rock', 'Noise-Rock', 'Punk', 'Sludge']"
17987,0.9957964501,0.6786171084,0.0589260535,0.9458074581,0.1561377693,0.0742659782,93.862,0.6064268497,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4936,Pietro,Old-Time / Historic,[8],You'll Find Old Dixieland in France,174,['Old-Time / Historic']
17988,0.9957964501,0.4651929841,0.1366629685,0.9567905164,0.2781558,0.0362319374,91.165,0.4652827952,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4937,Club Royal Orchestra,Old-Time / Historic,[8],Rosy Posy,169,['Old-Time / Historic']
17989,0.9957964501,0.4381676349,0.2907101631,0.9693846188,0.4009188478,0.7487734531,125.92,0.6933561786,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4938,Ebony Emperors,Old-Time / Historic,[8],An Evening with the Minstrels No. 4,172,['Old-Time / Historic']
17990,0.9957964501,0.5598641169,0.1413347949,0.9524677689,0.1391911266,0.3243880602,108.227,0.4876258354,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4540,Fanny Brice,Old-Time / Historic,[8],Oh How I Hate That Fellow Nathan,177,['Old-Time / Historic']
17991,0.9957964501,0.432663508,0.0308901326,0.7919238238,0.1876657819,0.0562848293,160.905,0.4538579845,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4939,Frances White,Old-Time / Historic,[8],Six Times Six is Thirty Six,141,['Old-Time / Historic']
17992,0.9957964501,0.507244398,0.4088865116,0.9728700043,0.2364470302,0.0403803764,128.04,0.9447123989,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4552,Fred van Eps,Old-Time / Historic,[8],Irish Hearts,166,['Old-Time / Historic']
17993,0.9957964501,0.3275674678,0.12832005,0.9401932476,0.3159727517,0.0495280685,70.192,0.0697514156,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4940,George Gaskin,Old-Time / Historic,[8],Mandy Lee,146,['Old-Time / Historic']
17995,0.9957964501,0.6597869871,0.2246048574,0.9376580634,0.3634073827,0.1375879999,88.81,0.8110493988,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4942,Harry Champion,Old-Time / Historic,[8],Little Bit of Cucumber,168,['Old-Time / Historic']
17996,0.9957964501,0.2857049402,0.1611557739,0.9711590945,0.212352044,0.0924899611,45.118,0.3394160242,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4943,Irene Franklin,Old-Time / Historic,[8],I Want to Be a Janitor's Child,188,['Old-Time / Historic']
17997,0.9957964501,0.5310127339,0.1576209263,0.9704108644,0.2292617531,0.0427986651,126.328,0.402705588,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4503,Irving and Jack Kaufman,Old-Time / Historic,[8],Just Leave it to Me,168,['Old-Time / Historic']
17998,0.9957871346,0.5716667415,0.3338168898,0.9726585811,0.1439057065,0.1066961449,65.858,0.8773127601,2009.0,Antique Phonograph Music Program 01/13/2009,4123,1665,John J. Kimmel,Old-Time / Historic,[8],Medley of Jigs,169,['Old-Time / Historic']
17999,0.9957805983,0.3618421519,0.0630994189,0.8750392427,0.3065750219,0.102918033,65.95,0.1797648226,2009.0,Antique Phonograph Music Program 01/13/2009,4123,4944,Lasses White Minstrel Company with Al Bernard,Old-Time / Historic,[8],Old Time Minstrels Part One,253,['Old-Time / Historic']
18000,0.9957964501,0.3470535028,0.1198194025,0.9059753194,0.1757118321,0.0361950777,128.36,0.8523569394,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4499,Zez Confrey,Old-Time / Historic,[8],Coaxing the Piano,181,['Old-Time / Historic']
18001,0.9957964501,0.5077457121,0.3630925495,0.9719275361,0.6558066023,0.4871608859,111.51,0.9473829972,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4500,Arthur Collins,Old-Time / Historic,[8],"If I'm Going to Die, I'm Going to Have Some Fun",144,['Old-Time / Historic']
18002,0.9957964501,0.3152722362,0.1088948282,0.9246366616,0.1093567009,0.0351367791,145.933,0.3764753603,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4945,Guy Maiere and Lee Pattison,Old-Time / Historic,[8],Espana Rhapsody,176,['Old-Time / Historic']
18003,0.9957964501,0.4032786664,0.1895997017,0.9728700043,0.2600837466,0.0353161634,86.798,0.3291440397,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4946,Handy's Orchestra,Old-Time / Historic,[8],The Old Town Pump,173,['Old-Time / Historic']
18005,0.9957964501,0.1740901135,0.0225774604,0.9663692978,0.1613125436,0.0354414017,81.838,0.2758477477,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4948,James McCool,Old-Time / Historic,[8],The Minstrel Boy,153,['Old-Time / Historic']
18006,0.9957964501,0.4139482396,0.1379711273,0.9699923857,0.2049521257,0.0459373387,75.516,0.3257260954,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4531,J.W. Meyers,Old-Time / Historic,[8],What's the Matter with the Moon Tonight,151,['Old-Time / Historic']
18007,0.9957964501,0.2682642372,0.1358809273,0.9723248187,0.2988920775,0.0319624843,144.172,0.2887213633,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4949,Selvin's Noevelty Orchestra,Old-Time / Historic,[8],My Isle of Golden Dreams,179,['Old-Time / Historic']
18008,0.9957964501,0.2998427172,0.1264263532,0.972238196,0.2189497042,0.0394328512,155.077,0.3197267531,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4950,Tim Brymn and His Black Devils Orchestra,Old-Time / Historic,[8],Siren of the Southern Sea,188,['Old-Time / Historic']
18009,0.9957964501,0.5823691414,0.1589324351,0.9601182628,0.3128971469,0.0466803965,81.072,0.7138092202,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4951,Van and Schenk,Old-Time / Historic,[8],Ain't We Got Fun,167,['Old-Time / Historic']
18010,0.9957964501,0.542592291,0.1085318835,0.9183564201,0.1871847792,0.0485147337,131.173,0.6540526833,2009.0,Antique Phonograph Music Program 01/27/2009,4124,4952,Victor Arden and Phil Ohman,Old-Time / Historic,[8],Saturday,167,['Old-Time / Historic']
18011,0.9957964501,0.4879084285,0.1012341064,0.7317292141,0.2330491274,0.5663985889,156.423,0.5161407985,,Antique Phonograph Music Program 04/21/2009,4125,4953,Sally Hamlin,Old-Time / Historic,[8],Our Hired Girl,170,['Old-Time / Historic']
18012,0.9957964501,0.2301372462,0.0458957137,0.9630427938,0.2908595711,0.0335852664,100.597,0.322142625,,Antique Phonograph Music Program 04/21/2009,4125,4954,Adele Rowland,Old-Time / Historic,[8],Granny,181,['Old-Time / Historic']
18013,0.9957964501,0.4450133107,0.2208917597,0.9677536866,0.3552525106,0.1595883595,172.79,0.756854986,,Antique Phonograph Music Program 04/21/2009,4125,4500,Arthur Collins,Old-Time / Historic,[8],Chicken Reel,141,['Old-Time / Historic']
18014,0.9957964501,0.5747378401,0.214859434,0.9700169967,0.2884090605,0.0598289852,89.286,0.5177468267,,Antique Phonograph Music Program 04/21/2009,4125,4539,Arthur Fields,Old-Time / Historic,[8],Pay Day,176,['Old-Time / Historic']
18015,0.9957964501,0.4876049773,0.1757890446,0.9617308811,0.5779589092,0.5216707765,63.372,0.3584291659,,Antique Phonograph Music Program 04/21/2009,4125,4513,Cal Stewart,Old-Time / Historic,[8],Train Time at Pun'kin Center,199,['Old-Time / Historic']
18016,0.9957964501,0.5146207148,0.2614832157,0.9718487908,0.3315267532,0.0425520399,102.98,0.8466502468,,Antique Phonograph Music Program 04/21/2009,4125,4955,Columbia Saxophone Sextette,Old-Time / Historic,[8],Waiting,184,['Old-Time / Historic']
18017,0.9954898318,0.2383337283,0.4425640151,0.9725962293,0.5597964288,0.5573943427,172.293,0.2624561818,,Antique Phonograph Music Program 04/21/2009,4125,4956,Len Spencer and Ada Jones,Old-Time / Historic,[8],Peaches and Cream,268,['Old-Time / Historic']
18018,0.9957964501,0.2506312969,0.0866007154,0.9717666647,0.3119576821,0.0378323813,97.551,0.2535828573,,Antique Phonograph Music Program 04/21/2009,4125,4957,Mamie Smith and her Jazz Hounds,Old-Time / Historic,[8],Mem'ries of You Mammy,196,['Old-Time / Historic']
18019,0.9956337139,0.3611060412,0.1769153449,0.9539705249,0.3352089385,0.043665703,141.537,0.1603812802,,Antique Phonograph Music Program 04/21/2009,4125,4958,Mose Tapiero,Old-Time / Historic,[8],First Kiss Waltz,177,['Old-Time / Historic']
18020,0.9957964501,0.3840711905,0.1649832483,0.9173217285,0.6191262073,0.444494534,58.531,0.1271194675,,Antique Phonograph Music Program 04/21/2009,4125,4959,Mrs. Hardin Burley,Old-Time / Historic,[8],A Small Boy and His Mother at the Circus,193,['Old-Time / Historic']
18021,0.9957964501,0.3967573453,0.2378401519,0.9726658285,0.2605867592,0.034088787,129.428,0.6051115786,,Antique Phonograph Music Program 04/21/2009,4125,4510,Paul Whiteman and His Orchestra,Old-Time / Historic,[8],Gypsy Blues,202,['Old-Time / Historic']
18022,0.9957768707,0.3600393974,0.101190895,0.9633709673,0.2132994729,0.048578216,169.357,0.5884138737,,Antique Phonograph Music Program 05/05/2009,4126,4518,Zez Confrey and His Orchestra,Old-Time / Historic,[8],True Blue Sam,173,['Old-Time / Historic']
18023,0.9957779814,0.4655354584,0.1224232486,0.9691255371,0.3660024928,0.0970135616,152.451,0.6097411141,,Antique Phonograph Music Program 05/05/2009,4126,1679,Billy Murray,Old-Time / Historic,[8],Take Me to the Cabaret,157,['Old-Time / Historic']
18024,0.9957964501,0.4607049623,0.0398962179,0.9283197677,0.2415416018,0.0465077674,85.224,0.5935592556,,Antique Phonograph Music Program 05/05/2009,4126,4960,Dolly Connolly,Old-Time / Historic,[8],My Hula Hula Love,173,['Old-Time / Historic']
18025,0.9956882218,0.4824169959,0.1234371576,0.9672140035,0.3401889249,0.0561536374,140.724,0.4759127158,,Antique Phonograph Music Program 05/05/2009,4126,4939,Frances White,Old-Time / Historic,[8],M-i-s-s-i-s-s-i-p-p-i,159,['Old-Time / Historic']
18026,0.9957964501,0.2152205589,0.1290066754,0.9728700043,0.3397138367,0.0300848517,84.796,0.5377028712,,Antique Phonograph Music Program 05/05/2009,4126,4961,Nicholas Orlando's Orchestra,Old-Time / Historic,[8],Velvet Lady,175,['Old-Time / Historic']
18027,0.9957649547,0.5391814963,0.2645972305,0.9727235135,0.2462831933,0.032837211,102.617,0.7759229855,,Antique Phonograph Music Program 05/05/2009,4126,4962,Paul Biese and his Novelty Orchestra,Old-Time / Historic,[8],Mystery!,183,['Old-Time / Historic']
18028,0.9957964501,0.4542194252,0.1964783285,0.9694409939,0.1849785578,0.0485922834,189.131,0.5644780923,,Antique Phonograph Music Program 05/05/2009,4126,4963,The Benson Orcehstra of Chicago,Old-Time / Historic,[8],Bimini Bay,157,['Old-Time / Historic']
18029,0.9957964501,0.4736695626,0.1792389817,0.966089317,0.3634407855,0.0445432467,124.35,0.483656556,,Antique Phonograph Music Program 05/05/2009,4126,4964,The Peerless Quartet,Old-Time / Historic,[8],Sailor Song,172,['Old-Time / Historic']
18030,0.9957964501,0.5262734766,0.2070345389,0.9682386297,0.1518421161,0.0383527658,107.977,0.8282837697,,Antique Phonograph Music Program 05/05/2009,4126,4518,Zez Confrey and His Orchestra,Old-Time / Historic,[8],Kitten on the Keys,163,['Old-Time / Historic']
18040,0.980185747,0.3237258039,0.0564252464,0.0051501155,0.6290956564,0.0691540468,174.02,0.1862219985,,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,4130,4968,Gaida Hinnawi,Folk,[17],Title Unknown,354,['Folk']
18041,0.9441074935,0.173594723,0.0097154123,0.0175327064,0.6929594893,0.038602251,66.047,0.0397182341,,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,4130,4968,Gaida Hinnawi,Folk,[17],Title Unknown,423,['Folk']
18042,0.9412800407,0.2126996853,0.025247072,0.0611414788,0.0984744644,0.0480093989,65.911,0.1470834758,,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,4130,4968,Gaida Hinnawi,Folk,[17],Title Unknown,542,['Folk']
18077,0.6778722961,0.7954256885,0.5553387101,0.1213826108,0.1105757051,0.3753841297,91.359,0.7649486889,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],To The Masses ILL KNOWLEDGE MALAY SPARKS,194,['Hip-Hop']
18078,0.8353534871,0.5075932848,0.7401072937,8.26428e-05,0.1107060596,0.2559837919,84.759,0.6901360592,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Mona Lisa PROLIFICAL,165,['Hip-Hop']
18079,0.646691693,0.7391238277,0.5053737069,0.6113306615,0.0767421852,0.0547685769,101.006,0.8923637756,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],I Love To Floss KEITH MASTERS,158,['Hip-Hop']
18080,0.473097891,0.849272239,0.7952476098,0.0166754097,0.1063823772,0.1762207529,93.21,0.6285705798,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Hip Hip Remains MALAY SPARKS & GQ,228,['Hip-Hop']
18081,0.9140658817,0.6845030718,0.9075127639,0.0027885465,0.2862464223,0.2705420162,166.379,0.5279384601,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Eskalatorz 7EVEN:THIRTY,189,['Hip-Hop']
18082,0.7686152996,0.7936884019,0.4571553799,0.00129813,0.3554087215,0.3627368556,95.875,0.6442285222,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Universal Language GLAD2MECHA & FAYNT,189,['Hip-Hop']
18083,0.8969220302,0.4321099594,0.3524016447,0.0016833027,0.1297714563,0.3167084153,75.981,0.3679038061,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Unconcious Rapper JON WAYNE,209,['Hip-Hop']
18085,0.1678128703,0.5106670399,0.2846691939,0.0076765587,0.1614247394,0.14683165,91.061,0.4962852517,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Royale THA CONNECTION,198,['Hip-Hop']
18086,0.507211316,0.8040830288,0.4981320296,0.0191184119,0.0770214102,0.0781152534,95.092,0.9085720037,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Lift The Audience JAE P,245,['Hip-Hop']
18087,0.3217408117,0.6204435157,0.7019391188,0.0157792052,0.3567001415,0.2200574055,90.979,0.6604962872,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Get Off The Playground PRINCE PO & D STRONG,222,['Hip-Hop']
18088,0.1489840647,0.423137908,0.6023359508,0.291320207,0.1044051837,0.1671383218,141.878,0.5488550624,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Details ILL POETIX,222,['Hip-Hop']
18090,0.8444249182,0.1559820435,0.7903343738,0.0028532286,0.162482689,0.0966130754,161.915,0.2677493069,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],2Day's MaThMaTiKz FLOW MONTANA,166,['Hip-Hop']
18091,0.3976482097,0.6773571578,0.5466696487,0.0111173005,0.0855827591,0.1782033009,84.946,0.3137863104,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],We Made It JANSPORT J,307,['Hip-Hop']
18092,0.6147177608,0.4464968934,0.5675141152,0.8444165812,0.2380651951,0.0942736295,171.77,0.7850739419,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],PaintOnTheWall TONE LIV,177,['Hip-Hop']
18093,0.1977483061,0.4802887597,0.8686863356,1.9551e-06,0.2949581229,0.099588527,104.574,0.4708065006,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Middle Finger CAMBATTA,225,['Hip-Hop']
18094,0.940293078,0.4443867589,0.6020163985,2.188e-07,0.2797711214,0.3755697111,173.078,0.6883767408,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Fist State of Mind ARSUN FIST,163,['Hip-Hop']
18095,0.7861252848,0.4448467554,0.7617161495,0.6266249914,0.271740079,0.3251196754,110.385,0.7369978132,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Cruisin' in NYC NUTRAGEOUS,270,['Hip-Hop']
18097,0.3580931504,0.4917678258,0.3640680656,0.9722396958,0.0969614868,0.0313448563,97.038,0.5337511986,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Prog Trash TRASH MONO,71,['Hip-Hop']
18098,0.9922759045,0.320215396,0.5311031662,0.9500117855,0.3064686988,0.0561549242,85.292,0.7154570955,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Beat07 (Inst) BAKER,261,['Hip-Hop']
18099,0.0309445926,0.4781681732,0.7536892961,0.0133625823,0.1446211935,0.4093645626,177.64,0.8618957133,2009.0,Chapter 2: Street Soul,4141,4978,Advantage Music Group,Hip-Hop,[21],Superiority Complex REMIX PRINCE PO & D STRONG,256,['Hip-Hop']
18157,0.8794172375,0.4106994634,0.7178794066,0.0064325726,0.3160580389,0.0312309552,99.214,0.7237239846,2009.0,ST,4163,4998,The Friendly Dimension,Folk,"[33, 17]",Hard to Choose,209,"['Psych-Folk', 'Folk']"
18159,0.935345448,0.5179355083,0.4941789836,0.8076411151,0.1226131246,0.0359041726,143.262,0.2707932796,2009.0,ST,4163,4998,The Friendly Dimension,Folk,"[33, 17]",Just Your Game,155,"['Psych-Folk', 'Folk']"
18160,0.5760434381,0.3560509056,0.6687230949,0.7035777675,0.1205613889,0.0301607787,124.7,0.343198015,2009.0,ST,4163,4998,The Friendly Dimension,Folk,"[33, 17]",Labryinth,174,"['Psych-Folk', 'Folk']"
18161,0.5522017331,0.4949499701,0.5384747439,0.1259323829,0.0829742914,0.0382305536,87.738,0.1586949588,2009.0,ST,4163,4998,The Friendly Dimension,Folk,"[33, 17]",11:56,172,"['Psych-Folk', 'Folk']"
18197,0.9514545271,0.4046077618,0.6779928046,0.9717516332,0.1000803316,0.0429560225,110.4,0.7783154394,2009.0,Golden Treasury,4118,4925,Kraus,Rock,"[58, 12]",Happening for Lulu,155,"['Psych-Rock', 'Rock']"
18198,0.9758227121,0.4899481655,0.3237400781,0.971299761,0.1142431538,0.0300122064,115.147,0.4196452511,2009.0,Golden Treasury,4118,4925,Kraus,Rock,"[58, 12]",O'erdose,167,"['Psych-Rock', 'Rock']"
18199,0.5893967531,0.3489451781,0.6351376666,0.9725377117,0.1091105382,0.03241369,101.232,0.5446733678,2015.0,I Could Destroy You with a Single Thought,4121,4925,Kraus,Rock,"[58, 12]",Wolfram,153,"['Psych-Rock', 'Rock']"
18200,0.9816154413,0.5295769464,0.314415183,0.9706089562,0.111988429,0.0276509994,101.851,0.5459368301,2005.0,Lamentations of an Ape,4120,4925,Kraus,Rock,"[58, 12]",Ada,144,"['Psych-Rock', 'Rock']"
18201,0.9201698456,0.4118501199,0.5030209205,0.9728700043,0.1044220131,0.0260314361,105.158,0.6839951415,2007.0,The Facts,4119,4925,Kraus,Rock,"[58, 12]",Sebastian,152,"['Psych-Rock', 'Rock']"
